SongVidTitle,ViewCount,CurrentPosition,WeekStartDate,YtChannel
Lil Durk - Backdoor (Official Music Video),2173971,19,20210128,Lil Durk
morray - quicksand (official music video),2165700,20,20210128,Morray
Nba YoungBoy - How I Been,2068178,21,20210128,YoungBoy Never Broke Again
Juice WRLD - Bad Boy ft. Young Thug (Directed by Cole Bennett),2050559,22,20210128,Lyrical Lemonade
YoungBoy Never Broke Again - It Ain’t Over (Interlude) [Official Music Video],2049511,23,20210128,YoungBoy Never Broke Again
KAROL G - BICHOTA (Official Video),2028902,24,20210128,KAROL G
Drake - Laugh Now Cry Later (Official Music Video) ft. Lil Durk,1978890,25,20210128,Drake
PnB Rock - Rose Gold (feat. King Von) [Official Music Video],1923363,26,20210128,PnB Rock
Saweetie - Best Friend (feat. Doja Cat) [Official Music Video],1914145,27,20210128,Official Saweetie
Money Mu - “Hittin’ Remix” feat. MoneyBagg Yo & Foogiano (Official Music Video - WSHH Exclusive),1897898,28,20210128,WORLDSTARHIPHOP
King Von - Armed & Dangerous (Official Video),1884687,29,20210128,King Von
Foogiano - Molly (Baby Mama) (Official Video),1836255,30,20210128,Foogiano
YoungBoy Never Broke Again - Green Dot [Official Music Video],1781539,31,20210128,YoungBoy Never Broke Again
King Von - Took Her To The O (Official Video),1781434,32,20210128,King Von
Erica Banks - Buss It [Official Music Video],1744519,33,20210128,Erica Banks
Juice WRLD - Wishing Well (Official Music Video),1716485,34,20210128,Juice WRLD
DaBaby - Masterpiece [Official Music Video],1668917,35,20210128,DaBaby
I See a Dreamer (Dream Team Original Song),1662688,36,20210128,CG5
Lil Durk - When We Shoot (Official Music Video),1631258,37,20210128,Lil Durk
"Popp Hunna Feat. Lil Uzi Vert ""Adderall (Corvette Corvette) Remix"" [Official Video]",1612575,38,20210128,Popp Hunna yah
Eminem - Higher (Official Video) Explicit,1610947,39,20210128,EminemMusic
H.E.R. - Damage (Official Video),1576768,40,20210128,H.E.R.
Pooh Shiesty - Monday to Sunday (feat. Lil Baby & Big30),1573930,41,20210128,Pooh Shiesty
Doja Cat - Hot Pink Sessions: Streets (Look 1),1540748,42,20210128,Doja Cat
"King Von Ft Lil Durk - ""All These N**gas"" (Music Video)",1517675,43,20210128,King Von
Megan Thee Stallion - Body [Official Video],1484722,44,20210128,Megan Thee Stallion
CJ - BOP [Official Music Video],1465538,45,20210128,Real CJ
Myke Towers x @JuhnTV  - BANDIDO (Video Oficial),1399965,46,20210128,Myke Towers
Morgan Wallen - More Than My Hometown (Official Music Video),1376274,47,20210128,Morgan Wallen
SZA - Hit Different (Official Video) ft. Ty Dolla $ign,1363612,49,20210128,SZA
Funk Flex x Rowdy Rebel - RE-ROUTE (Official Video),1328707,50,20210128,DJ FUNK FLEX
James Arthur - Train Wreck (Lyrics),1306930,51,20210128,Lazy Fox
"Christian Nodal, Ángela Aguilar - Dime Cómo Quieres (Video Oficial)",1275296,52,20210128,Christian Nodal
"Black Eyed Peas, Shakira - GIRL LIKE ME (Official Music Video)",1272869,53,20210128,Black Eyed Peas
"Moneybagg Yo – Said Sum Remix feat. City Girls, DaBaby [Official Music Video]",1237856,54,20210128,MoneyBagg Yo
Kevin Gates - Power [Official Music Video],1227613,55,20210128,kevingatesTV
Lil Nas X - HOLIDAY (Official Video),1215618,56,20210128,Lil Nas X
Rod Wave -  Rags2Riches 2 ft Lil Baby (Official Music Video),1174275,57,20210128,RodWave
Ariana Grande - 34+35 (official video),1168352,59,20210128,Ariana Grande
"Toosii, Summer Walker - Love Cycle (Official Video)",1164802,60,20210128,Toosii 
Olivia Rodrigo - All I Want (Official Video),1150046,61,20210128,DisneyMusicVEVO
Ariana Grande - positions (official video),1133237,62,20210128,Ariana Grande
Selena Gomez - De Una Vez (Official Video),1093223,63,20210128,Selena Gomez
Jemaine Clement - Shiny (from Moana) (Official Video),1078185,64,20210128,DisneyMusicVEVO
POP SMOKE - DIOR (OFFICIAL VIDEO),1076931,65,20210128,POP SMOKE
Pooh Shiesty - Guard Up [Official Music Video],1063850,66,20210128,Pooh Shiesty
Juice WRLD - All Girls Are The Same (Directed by Cole Bennett),1062372,67,20210128,Lyrical Lemonade
Pooh Shiesty - Twerksum [Official Video],1055893,68,20210128,Pooh Shiesty
K CAMP - Whats On Your Mind (ft. Jacquees) [Official Music Video],1022256,69,20210128,K Camp
​@AnuelAA & Ozuna - LA MARIA,1015518,70,20210128,Ozuna
Anuel AA & Ozuna - ANTES (Official Video),1007659,71,20210128,Ozuna
Gotye - Somebody That I Used To Know (feat. Kimbra) [Official Music Video],1005803,72,20210128,gotyemusic
"King Von - Crazy Story, Pt. 3 (Official Video)",989721,73,20210128,King Von
Jay Wheeler - La Curiosidad ft. Myke Towers (Official Video),979564,74,20210128,Jay Wheeler
Fantasia - When I See U,967350,75,20210128,FANTASIA
Giveon - Like I Want You (Official Music Video),957007,76,20210128,Givēon
Future & Lil Uzi Vert - That's It [Official Music Video],956762,77,20210128,LIL UZI VERT
Dua Lipa - Levitating Featuring DaBaby (Official Music Video),956380,78,20210128,Dua Lipa
BAD BUNNY x ROSALÍA - LA NOCHE DE ANOCHE | EL ÚLTIMO TOUR DEL MUNDO [Visualizer],938946,79,20210128,Bad Bunny
"FROZEN | ""In Summer"" Song - Olaf | Official Disney UK",936529,80,20210128,Disney Channel NL
Tee Grizzley - Gave That Back (feat. Baby Grizzley) [Official Video],931724,81,20210128,Tee Grizzley
King Von ft. Fivio Foreign - I Am What I Am (Official Video),931221,82,20210128,King Von
BRS Kash - Throat Baby (Go Baby) [Lyric Video],925146,83,20210128,BRS Kash
Mi Trokita Cumbia -Obzesion,924230,84,20210128,Obzesion Oficial
Luke Combs - Better Together (Lyrics),917321,85,20210128,Country Paradise
Foogiano - FIRST DAY IN LA (feat. Pooh Shiesty) [Official Music Video],915340,86,20210128,Foogiano
Queen Naija - Lie To Me Feat. Lil Durk (Official Video) ft. Lil Durk,914082,87,20210128,Queen Naija
Morgan Wallen - Wasted On You (The Dangerous Sessions),912685,88,20210128,Morgan Wallen
Meek Mill - Pain Away feat. Lil Durk [Official Video],905842,89,20210128,Meek Mill
Queen Naija - Pack Lite (Official Video),896175,90,20210128,Queen Naija
J. Cole - MIDDLE CHILD,885622,91,20210128,J. Cole
Coi Leray - No More Parties (Prod. Maaly Raw) [Official Audio],883270,92,20210128,Coi Leray
The Weeknd - The Hills,878249,93,20210128,The Weeknd
Rod Wave - Shooting Star (Official Video),875552,94,20210128,RodWave
Future - Low Life (Official Music Video) ft. The Weeknd,874754,95,20210128,Future
Boosie Badazz & Mo3 - One of Them Days Again (Official Video),866447,96,20210128,HSM
Eminem - Without Me (Official Music Video),866394,97,20210128,EminemMusic
Daddy Yankee & Marc Anthony - De Vuelta Pa' La Vuelta (Official Video),864232,98,20210128,Daddy Yankee
BIG30 - Allegations (feat. Pooh Shiesty),862049,99,20210128,The Official Big30
The Kid LAROI - TRAGIC (feat. YoungBoy Never Broke Again & Internet Money) [Official Video],849334,100,20210128,The Kid LAROI.
Pooh Shiesty - Back In Blood (feat. Lil Durk) [Official Music Video],6165153,1,20210204,Pooh Shiesty
Yung Bleu - You're Mines Still (feat. Drake) [Official Video],4799143,2,20210204,Yung Bleu
CJ - WHOOPTY [Official Music Video],4242394,3,20210204,Real CJ
Olivia Rodrigo - drivers license (Official Video),4159499,4,20210204,Olivia Rodrigo
Lil Baby - On Me,3650848,5,20210204,Lil Baby Official 
"Selena Gomez, Rauw Alejandro - Baila Conmigo (Official Video)",3488622,6,20210204,Selena Gomez
The Weeknd - Save Your Tears (Official Music Video),3143661,7,20210204,The Weeknd
Megan Thee Stallion - Cry Baby (feat. DaBaby) [Official Video],3037742,8,20210204,Megan Thee Stallion
Doja Cat - Streets (Audio),3033582,9,20210204,Doja Cat
"Tom MacDonald - ""Fake Woke""",2981283,10,20210204,Tom MacDonald
BRS Kash - Throat Baby Remix feat. @Babyjesus704 and @CityGirls [Official Music Video],2854448,11,20210204,BRS Kash
"Pop Smoke - For The Night (Audio) ft. Lil Baby, DaBaby",2798948,12,20210204,POP SMOKE
YoungBoy Never Broke Again - Toxic Punk [Official Audio],2656520,13,20210204,YoungBoy Never Broke Again
Mo3 & Kevin Gates - Broken Love (Official Video),2467744,14,20210204,HSM
BAD BUNNY x JHAY CORTEZ - DÁKITI | EL ÚLTIMO TOUR DEL MUNDO (Official Video),2449506,15,20210204,Bad Bunny
Lil Baby x 42 Dugg - We Paid (Official Video),2431299,16,20210204,Lil Baby Official 
morray - quicksand (official music video),2424432,17,20210204,Morray
Sabrina Carpenter - Skin,2291182,18,20210204,Sabrina Carpenter
Nba YoungBoy - How I Been,2162850,20,20210204,YoungBoy Never Broke Again
Lil Durk - Backdoor (Official Music Video),2124499,21,20210204,Lil Durk
Fredo Bang - Top ft. Lil Durk (Official Music Video),2050032,22,20210204,Fredo Bang
YoungBoy Never Broke Again - It Ain’t Over (Interlude) [Official Music Video],1968344,23,20210204,YoungBoy Never Broke Again
CJ - BOP [Official Music Video],1957163,24,20210204,Real CJ
Drake - Laugh Now Cry Later (Official Music Video) ft. Lil Durk,1942815,25,20210204,Drake
KAROL G - BICHOTA (Official Video),1874742,26,20210204,KAROL G
Money Mu - “Hittin’ Remix” feat. MoneyBagg Yo & Foogiano (Official Music Video - WSHH Exclusive),1872323,27,20210204,WORLDSTARHIPHOP
Foogiano - Molly (Baby Mama) (Official Video),1709341,28,20210204,Foogiano
YoungBoy Never Broke Again - Green Dot [Official Music Video],1677755,29,20210204,YoungBoy Never Broke Again
Juice WRLD - Wishing Well (Official Music Video),1662663,30,20210204,Juice WRLD
Erica Banks - Buss It [Official Music Video],1626032,31,20210204,Erica Banks
H.E.R. - Damage (Official Video),1623742,32,20210204,H.E.R.
Saweetie - Best Friend (feat. Doja Cat) [Official Music Video],1605586,33,20210204,Official Saweetie
King Von - Took Her To The O (Official Video),1598370,34,20210204,King Von
ANUEL AA & @Ozuna  - LOS DIOSES,1586701,35,20210204,Anuel AA
I See a Dreamer (Dream Team Original Song),1571516,36,20210204,CG5
Lil Durk - When We Shoot (Official Music Video),1559060,37,20210204,Lil Durk
NLE Choppa - Picture Me Grapin (Official Music Video) (2PAC Tribute),1551259,38,20210204,NLE CHOPPA
Pooh Shiesty - Monday to Sunday (feat. Lil Baby & Big30),1536327,39,20210204,Pooh Shiesty
Myke Towers x @JuhnTV  - BANDIDO (Video Oficial),1508790,40,20210204,Myke Towers
Juice WRLD - Bad Boy ft. Young Thug (Directed by Cole Bennett),1482083,41,20210204,Lyrical Lemonade
Morgan Wallen - More Than My Hometown (Official Music Video),1473483,42,20210204,Morgan Wallen
"King Von Ft Lil Durk - ""All These N**gas"" (Music Video)",1468287,43,20210204,King Von
Kevin Gates - Power [Official Music Video],1441915,44,20210204,kevingatesTV
Megan Thee Stallion - Body [Official Video],1440255,45,20210204,Megan Thee Stallion
King Von - Armed & Dangerous (Official Video),1423327,46,20210204,King Von
"Popp Hunna Feat. Lil Uzi Vert ""Adderall (Corvette Corvette) Remix"" [Official Video]",1358753,47,20210204,Popp Hunna yah
SZA - Hit Different (Official Video) ft. Ty Dolla $ign,1335376,48,20210204,SZA
DaBaby - Masterpiece [Official Music Video],1327923,49,20210204,DaBaby
"Jack Harlow - WHATS POPPIN feat. Dababy, Tory Lanez, & Lil Wayne [Official Video]",1309620,50,20210204,Jack Harlow
Doja Cat - Hot Pink Sessions: Streets (Look 1),1292021,51,20210204,Doja Cat
James Arthur - Train Wreck (Lyrics),1253947,53,20210204,Lazy Fox
Coi Leray - No More Parties (Prod. Maaly Raw) [Official Audio],1251906,54,20210204,Coi Leray
"Black Eyed Peas, Shakira - GIRL LIKE ME (Official Music Video)",1251458,55,20210204,Black Eyed Peas
Morgan Wallen - Whiskey Glasses (Official Video),1234466,56,20210204,Morgan Wallen
"Christian Nodal, Ángela Aguilar - Dime Cómo Quieres (Video Oficial)",1197139,57,20210204,Christian Nodal
Moneybagg Yo - Time Today (Official Music Video),1154661,59,20210204,MoneyBagg Yo
Rod Wave -  Rags2Riches 2 ft Lil Baby (Official Music Video),1153374,60,20210204,RodWave
Lil Nas X - HOLIDAY (Official Video),1107675,61,20210204,Lil Nas X
"Moneybagg Yo – Said Sum Remix feat. City Girls, DaBaby [Official Music Video]",1093492,62,20210204,MoneyBagg Yo
Morgan Wallen - Wasted On You (The Dangerous Sessions),1074953,63,20210204,Morgan Wallen
"Billie Eilish, ROSALÍA - Lo Vas A Olvidar (Official Music Video)",1073155,64,20210204,Billie Eilish
Juice WRLD - All Girls Are The Same (Directed by Cole Bennett),1063882,65,20210204,Lyrical Lemonade
Ariana Grande - positions (official video),1042885,66,20210204,Ariana Grande
Gotye - Somebody That I Used To Know (feat. Kimbra) [Official Music Video],1039498,67,20210204,gotyemusic
"Toosii, Summer Walker - Love Cycle (Official Video)",1033253,68,20210204,Toosii 
Ariana Grande - 34+35 (official video),1021745,69,20210204,Ariana Grande
Dua Lipa - Levitating Featuring DaBaby (Official Music Video),1012729,70,20210204,Dua Lipa
Fantasia - When I See U,995893,71,20210204,FANTASIA
BAD BUNNY - BOOKER T (Official Video),991311,72,20210204,Bad Bunny
K CAMP - Whats On Your Mind (ft. Jacquees) [Official Music Video],982538,73,20210204,K Camp
YoungBoy Never Broke Again - Lil Top [Official Music Video],949498,74,20210204,YoungBoy Never Broke Again
Luke Combs - Better Together (Lyrics),947977,75,20210204,Country Paradise
Lil Zay Osama - 61st to 64th (Official Music Video),946924,76,20210204,Lil Zay Osama
Giveon - Like I Want You (Official Music Video),938319,77,20210204,Givēon
Morgan Wallen - 7 Summers (Official Music Video),935987,78,20210204,Morgan Wallen
"King Von - Crazy Story, Pt. 3 (Official Video)",922341,79,20210204,King Von
Morgan Wallen - Chasin' You (Dream Video),895256,80,20210204,Morgan Wallen
Eminem - Without Me (Official Music Video),886210,81,20210204,EminemMusic
Boosie Badazz & Mo3 - One of Them Days Again (Official Video),883704,82,20210204,HSM
Future & Lil Uzi Vert - That's It [Official Music Video],882239,83,20210204,LIL UZI VERT
Chris Stapleton - Starting Over (Official Music Video),880115,84,20210204,Chris Stapleton
The Weeknd - The Hills,866278,85,20210204,The Weeknd
DUSTY LOCANE - Rolando (Caught In The Rain) (Official Video),865181,86,20210204,DUSTY LOCANE
Rod Wave - Shooting Star (Official Video),864202,87,20210204,RodWave
Pooh Shiesty - Guard Up [Official Music Video],861261,88,20210204,Pooh Shiesty
Olivia Rodrigo - All I Want (Official Video),859898,89,20210204,DisneyMusicVEVO
BAD BUNNY x ROSALÍA - LA NOCHE DE ANOCHE | EL ÚLTIMO TOUR DEL MUNDO [Visualizer],859472,90,20210204,Bad Bunny
BIG30 - Allegations (feat. Pooh Shiesty),850708,91,20210204,The Official Big30
BANDA MS - LA CASITA (LETRA),848674,92,20210204,Lizos Music
Polo G - Martin & Gina (Official Video),847240,93,20210204,Polo G
BRS Kash - Throat Baby (Go Baby) [Lyric Video],846241,94,20210204,BRS Kash
Daddy Yankee & Marc Anthony - De Vuelta Pa' La Vuelta (Official Video),834817,95,20210204,Daddy Yankee
Passenger | Let Her Go (Official Video),829456,96,20210204,Passenger
Meek Mill - Pain Away feat. Lil Durk [Official Video],826686,97,20210204,Meek Mill
"Upchurch  ""Hollerboys"" (OFFICIAL MUSIC VIDEO) #upchurch #hollerboys",825143,98,20210204,Ryan Upchurch
"Big Scarr - SoIcyBoyz 2 (feat. Pooh Shiesty, Foogiano & Tay Keith) [Official Video]",822097,99,20210204,Big Scarr
Foogiano - FIRST DAY IN LA (feat. Pooh Shiesty) [Official Music Video],819986,100,20210204,Foogiano
Cardi B - Up [Official Music Video],14501839,1,20210211,Cardi B
Megan Thee Stallion - Cry Baby (feat. DaBaby) [Official Video],6886317,2,20210211,Megan Thee Stallion
